ENSMUSG00000041025,73628
ENSMUSG00002075565,101
ENSMUSG00000094439,59505
ENSMUSG00000028737,22033
ENSMUSG00000098569,69
ENSMUSG00000028738,16524
ENSMUSG00000032897,41476
ENSMUSG00000065490,88
ENSMUSG00000119752,91
ENSMUSG00000118731,91
ENSMUSG00002076639,109
ENSMUSG00000028736,94398
ENSMUSG00000087646,1645
ENSMUSG00000087628,9821
ENSMUSG00000085928,11899
ENSMUSG00000078234,7806
ENSMUSG00000089294,94
ENSMUSG00000040972,219938
ENSMUSG00000085968,1474
ENSMUSG00000086164,1760
ENSMUSG00000103107,2646
ENSMUSG00000087084,4944
ENSMUSG00000086960,5456
ENSMUSG00000086437,9407
ENSMUSG00000085047,23328
ENSMUSG00000118416,318
ENSMUSG00000032890,29970
ENSMUSG00000082200,437
ENSMUSG00000089381,103
ENSMUSG00000028629,2797
ENSMUSG00000064141,15133
ENSMUSG00000032870,26374
ENSMUSG00000106436,63
ENSMUSG00000028626,7445
ENSMUSG00000043207,20455
ENSMUSG00002076811,124
ENSMUSG00000088168,163
ENSMUSG00000078577,3575
ENSMUSG00000081423,516
ENSMUSG00000082891,422
ENSMUSG00000081305,1181
ENSMUSG00002076717,318
ENSMUSG00000049878,33217
ENSMUSG00000080706,372
ENSMUSG00000073764,8601
ENSMUSG00000083941,240
ENSMUSG00000083901,327
ENSMUSG00000081465,324
ENSMUSG00000081667,3565
ENSMUSG00000078576,8364
ENSMUSG00000082821,2640
ENSMUSG00000088418,131
ENSMUSG00000078575,7832
ENSMUSG00000083615,331
ENSMUSG00000083679,1145
ENSMUSG00000083558,225
ENSMUSG00000083949,18908
ENSMUSG00000083867,938
ENSMUSG00000083365,225
ENSMUSG00000081377,22194
ENSMUSG00000084196,1084
ENSMUSG00000080871,7980
ENSMUSG00000083109,16355
ENSMUSG00000023263,15854
ENSMUSG00000084082,4449
ENSMUSG00000083494,15595
ENSMUSG00000028657,18123
ENSMUSG00000028525,184428
ENSMUSG00000077260,127
ENSMUSG00000028656,18586
ENSMUSG00000040964,73089
ENSMUSG00000080929,239
ENSMUSG00000086159,4864
ENSMUSG00002076108,95
ENSMUSG00000028655,9081
ENSMUSG00000086443,2166
ENSMUSG00000028654,3355
ENSMUSG00000040945,11800
ENSMUSG00002075547,63
ENSMUSG00000028653,27383
ENSMUSG00000086153,1263
ENSMUSG00000002384,16850
ENSMUSG00000102997,2351
ENSMUSG00000076438,1734
ENSMUSG00000040935,7317
ENSMUSG00000028651,9316
ENSMUSG00000025330,10890
ENSMUSG00000046093,6539
ENSMUSG00000054958,14771
ENSMUSG00000025328,21968
ENSMUSG00000032744,9785
ENSMUSG00000085918,6518
ENSMUSG00000083720,858
ENSMUSG00000025329,32795
ENSMUSG00000087045,5362
ENSMUSG00000028927,19397
ENSMUSG00000064443,115
ENSMUSG00000087698,10236
ENSMUSG00000009863,15426
ENSMUSG00000028524,119849
ENSMUSG00000085181,22489
ENSMUSG00000028523,15630
ENSMUSG00000066090,8796
ENSMUSG00000011257,13605
ENSMUSG00000082634,572
ENSMUSG00000064655,130
ENSMUSG00000065778,130
ENSMUSG00000118657,117
ENSMUSG00000032726,30382
ENSMUSG00000076436,1759
ENSMUSG00000036622,11712
ENSMUSG00000035126,48166
ENSMUSG00000060572,5037
ENSMUSG00000080744,215
ENSMUSG00000028522,22510
ENSMUSG00000028521,22178
ENSMUSG00000107726,1890
ENSMUSG00000040860,19002
ENSMUSG00000028520,58838
ENSMUSG00000078618,20873
ENSMUSG00000035069,33332
ENSMUSG00000086136,109520
ENSMUSG00002076094,100
ENSMUSG00000087482,11837
ENSMUSG00000081584,1353
ENSMUSG00000059195,1127
ENSMUSG00002075410,83
ENSMUSG00000077514,128
ENSMUSG00000028923,7043
ENSMUSG00000082246,814
ENSMUSG00000045004,15994
ENSMUSG00000040842,26042
ENSMUSG00000097620,2427
ENSMUSG00000028519,381013
ENSMUSG00000080913,240
ENSMUSG00000081696,982
ENSMUSG00000028920,51719
ENSMUSG00000073733,6177
ENSMUSG00000103366,1271
ENSMUSG00000028919,5229
ENSMUSG00000085774,4254
ENSMUSG00000006445,10130
ENSMUSG00002075485,76
ENSMUSG00000085836,3039
ENSMUSG00000084238,203
ENSMUSG00000006218,15955
ENSMUSG00000033770,8648
ENSMUSG00000086061,11789
ENSMUSG00000006216,6497
ENSMUSG00000006221,4532
ENSMUSG00000070637,3433
ENSMUSG00000006215,12504
ENSMUSG00000040761,30974
ENSMUSG00000048406,1703
ENSMUSG00000006219,13596
ENSMUSG00000043085,4335
ENSMUSG00000073731,1414
ENSMUSG00000040740,4997
ENSMUSG00000028917,15087
ENSMUSG00000110067,359834
ENSMUSG00000103678,218
ENSMUSG00000057637,55568
ENSMUSG00000106597,62
ENSMUSG00000081838,458
ENSMUSG00000083826,793
ENSMUSG00000087903,131
ENSMUSG00000082575,1344
ENSMUSG00000028583,31625
ENSMUSG00002075549,307
ENSMUSG00000028584,21275
ENSMUSG00000028593,9531
ENSMUSG00000083390,631
ENSMUSG00000082418,3062
ENSMUSG00000078506,10134
ENSMUSG00000070610,1388
ENSMUSG00000070609,9691
ENSMUSG00000078505,16431
ENSMUSG00000041735,15163
ENSMUSG00000077327,165
ENSMUSG00000078504,9379
ENSMUSG00000083998,823
ENSMUSG00000066026,27697
ENSMUSG00000103911,1693
ENSMUSG00000020220,88427
ENSMUSG00000028599,27430
ENSMUSG00000028602,48017
ENSMUSG00000082758,717
ENSMUSG00000084272,93
ENSMUSG00000082082,4148
ENSMUSG00000083081,746
ENSMUSG00000052912,2202
ENSMUSG00000087076,339
ENSMUSG00000078503,19480
ENSMUSG00000096864,376
ENSMUSG00000082352,633
ENSMUSG00000083454,403
ENSMUSG00000080732,137
ENSMUSG00000078502,28795
ENSMUSG00000083562,746
ENSMUSG00000081885,3042
ENSMUSG00000095517,344
ENSMUSG00000058186,20117
ENSMUSG00000082615,636
ENSMUSG00000084279,631
ENSMUSG00000082334,1655
ENSMUSG00000087513,2029
ENSMUSG00000094417,564
ENSMUSG00000094177,376
ENSMUSG00000084350,4705
ENSMUSG00000096233,779
ENSMUSG00000083235,314
ENSMUSG00000078500,15621
ENSMUSG00000081595,747
ENSMUSG00000082195,3176
ENSMUSG00000083733,341
ENSMUSG00000066009,18413
ENSMUSG00000066007,29588
ENSMUSG00000086654,38020
ENSMUSG00000081522,642
ENSMUSG00000081671,577
ENSMUSG00000084127,1679
ENSMUSG00000085525,9408
ENSMUSG00000081460,631
ENSMUSG00000095096,374
ENSMUSG00000070605,21269
ENSMUSG00000073716,779
ENSMUSG00000081998,259
ENSMUSG00000056300,27980
ENSMUSG00000086046,27834
ENSMUSG00000095865,634
ENSMUSG00000083038,1683
ENSMUSG00000096366,564
ENSMUSG00000095460,376
ENSMUSG00000063245,24939
ENSMUSG00000078498,14061
ENSMUSG00000078497,29339
ENSMUSG00000096354,645
ENSMUSG00000082248,558
ENSMUSG00000093975,268
ENSMUSG00000078496,13444
ENSMUSG00000081301,399
ENSMUSG00000096440,381
ENSMUSG00000082599,455
ENSMUSG00000065999,30436
ENSMUSG00000066000,23210
ENSMUSG00000028648,4974
ENSMUSG00000023075,10923
ENSMUSG00000043333,20108
ENSMUSG00000086275,25891
ENSMUSG00000082310,1398
ENSMUSG00000073761,3486
ENSMUSG00000054304,1505
ENSMUSG00000080993,543
ENSMUSG00000028647,6096
ENSMUSG00000085875,3927
ENSMUSG00000028646,12860
ENSMUSG00000082515,321
ENSMUSG00000103541,1400
ENSMUSG00000086087,6155
ENSMUSG00000086955,8624
ENSMUSG00000086978,3630
ENSMUSG00002074918,103
ENSMUSG00000098760,128245
ENSMUSG00000073759,5455
ENSMUSG00000090125,3848
ENSMUSG00000028907,15088
ENSMUSG00002075570,102
ENSMUSG00000032643,7547
ENSMUSG00000028902,7725
ENSMUSG00000083104,638
ENSMUSG00000076271,108
ENSMUSG00000086589,15624
ENSMUSG00002075477,109
ENSMUSG00000028894,21122
ENSMUSG00000076119,108
ENSMUSG00000028890,23412
ENSMUSG00002075098,118
ENSMUSG00000078570,1271
ENSMUSG00000028889,3504
ENSMUSG00000042763,6932
ENSMUSG00000028876,13779
ENSMUSG00000085263,3894
ENSMUSG00000028873,15314
ENSMUSG00000044730,4202
ENSMUSG00000087011,29362
ENSMUSG00000028871,11857
ENSMUSG00000028869,10797
ENSMUSG00000080934,323
ENSMUSG00000042707,10365
ENSMUSG00000050213,5984
ENSMUSG00000086342,2090
ENSMUSG00000028863,18113
ENSMUSG00000042677,5921
ENSMUSG00000087010,13455
ENSMUSG00000001985,223473
ENSMUSG00000082062,551
ENSMUSG00000119232,108
ENSMUSG00000085562,22081
ENSMUSG00000028859,12499
ENSMUSG00000028861,5614
ENSMUSG00000042616,16541
ENSMUSG00000079942,392
ENSMUSG00000050188,1787
ENSMUSG00000042608,20596
ENSMUSG00000086961,1756
ENSMUSG00000050212,1778
ENSMUSG00000073758,12013
ENSMUSG00000043962,14725
ENSMUSG00000084504,102
ENSMUSG00000028849,13681
ENSMUSG00000028847,12316
ENSMUSG00000056174,18396
ENSMUSG00000042558,4900
ENSMUSG00000028845,2083
ENSMUSG00000087394,1638
ENSMUSG00000028842,29600
ENSMUSG00000041530,20755
ENSMUSG00000084099,369
ENSMUSG00000082381,572
ENSMUSG00000042500,22683
ENSMUSG00000083461,418
ENSMUSG00000082888,342
ENSMUSG00000042489,11005
ENSMUSG00000098831,58
ENSMUSG00000081319,300
ENSMUSG00000073755,4535
ENSMUSG00000081210,871
ENSMUSG00000028837,23916
ENSMUSG00000042477,20234
ENSMUSG00000042380,4025
ENSMUSG00000087987,102
ENSMUSG00000082047,681
ENSMUSG00000050234,2618
ENSMUSG00000042367,4767
ENSMUSG00000046623,2995
ENSMUSG00000042357,3372
ENSMUSG00000079998,419
ENSMUSG00000087510,1535
ENSMUSG00000028813,43359
ENSMUSG00000028804,234481
ENSMUSG00000087459,32090
ENSMUSG00000048686,745
ENSMUSG00000085717,1946
ENSMUSG00000061894,12883
ENSMUSG00000062545,2133
ENSMUSG00000084891,976
ENSMUSG00000028796,32843
ENSMUSG00000028794,11632
ENSMUSG00000028799,21118
ENSMUSG00000085701,27501
ENSMUSG00000081792,757
ENSMUSG00000082407,1069
ENSMUSG00000083930,2160
ENSMUSG00000084059,500
ENSMUSG00000083403,2660
ENSMUSG00000073791,32985
ENSMUSG00000084478,81
ENSMUSG00000025791,44715
ENSMUSG00000040616,53312
ENSMUSG00000085574,5666
ENSMUSG00000073728,3705
ENSMUSG00000040606,142365
ENSMUSG00000087525,3537
ENSMUSG00000085816,38710
ENSMUSG00000082704,360
ENSMUSG00000087614,76168
ENSMUSG00000081177,608
ENSMUSG00000081504,479
ENSMUSG00000081542,216
ENSMUSG00000077403,190
ENSMUSG00000028251,9830
ENSMUSG00000028426,23219
ENSMUSG00000084144,384
ENSMUSG00000084404,351
ENSMUSG00000087070,8399
ENSMUSG00000086346,15130
ENSMUSG00000077635,134
ENSMUSG00000082952,414
ENSMUSG00000003032,2743
ENSMUSG00000066176,36031
ENSMUSG00000085375,31752
ENSMUSG00000028248,12595
ENSMUSG00000081290,315
ENSMUSG00000085020,3904
ENSMUSG00000082613,778
ENSMUSG00000028247,17111
ENSMUSG00000028246,42722
ENSMUSG00000080997,1427
ENSMUSG00000082490,398
ENSMUSG00000083376,505
ENSMUSG00000040410,65042
ENSMUSG00000077561,132
ENSMUSG00000103000,3804
ENSMUSG00000095139,5586
ENSMUSG00000107859,2578
ENSMUSG00000081810,399
ENSMUSG00000083514,571
ENSMUSG00000080762,701
ENSMUSG00002076522,102
ENSMUSG00000028244,10268
ENSMUSG00000087098,131719
ENSMUSG00000083785,1200
ENSMUSG00000082876,1078
ENSMUSG00002075723,89
ENSMUSG00000084179,416
ENSMUSG00000100395,466
ENSMUSG00000083154,1201
ENSMUSG00000081148,1715
ENSMUSG00000099150,520
ENSMUSG00000045751,57772
ENSMUSG00000055296,62217
ENSMUSG00000045589,31609
ENSMUSG00000028434,56318
ENSMUSG00000040387,178686
ENSMUSG00000085967,4483
ENSMUSG00000087399,7630
ENSMUSG00000028261,5867
ENSMUSG00000046219,3885
ENSMUSG00000038764,47196
ENSMUSG00000040372,38353
ENSMUSG00000085885,304582
ENSMUSG00000085654,7209
ENSMUSG00000087044,3154
ENSMUSG00000028259,42968
ENSMUSG00000095042,1001
ENSMUSG00000081540,485
ENSMUSG00000090053,158708
ENSMUSG00000081615,1988
ENSMUSG00000089945,290650
ENSMUSG00000040359,27647
ENSMUSG00000038729,65940
ENSMUSG00000083737,693
ENSMUSG00000081786,827
ENSMUSG00000082451,327
ENSMUSG00000089327,124
ENSMUSG00000081369,819
ENSMUSG00000081789,490
ENSMUSG00000073846,6162
ENSMUSG00000065040,162
ENSMUSG00002076792,103
ENSMUSG00000096195,106
ENSMUSG00000052117,7814
ENSMUSG00000055373,124770
ENSMUSG00000028367,13038
ENSMUSG00000065048,102
ENSMUSG00000083835,384
ENSMUSG00002075069,109
ENSMUSG00000084018,466
ENSMUSG00000088547,105
ENSMUSG00000040520,11942
ENSMUSG00000038709,22867
ENSMUSG00000096105,1223
ENSMUSG00000082573,726
ENSMUSG00000081985,216
ENSMUSG00000082138,677
ENSMUSG00000086257,69629
ENSMUSG00000083447,247
ENSMUSG00000080958,269
ENSMUSG00000084163,436
ENSMUSG00000095003,106
ENSMUSG00000082674,506
ENSMUSG00000080175,322
ENSMUSG00000082977,1022
ENSMUSG00000082703,1006
ENSMUSG00000077521,128
ENSMUSG00000028369,79482
ENSMUSG00000082359,346
ENSMUSG00000081579,758
ENSMUSG00000084073,918
ENSMUSG00000083214,263
ENSMUSG00000081011,416
ENSMUSG00000028289,101063
ENSMUSG00000057280,79566
ENSMUSG00000086774,779
ENSMUSG00000087316,20732
ENSMUSG00000086339,1057
ENSMUSG00000080911,178
ENSMUSG00000082486,720
ENSMUSG00000082058,507
ENSMUSG00000080771,534
ENSMUSG00000087180,91671
ENSMUSG00000085522,132067
ENSMUSG00002075233,108
ENSMUSG00000082949,562
ENSMUSG00000065053,103
ENSMUSG00000082254,474
ENSMUSG00000038668,91397
ENSMUSG00000093293,86
ENSMUSG00000083834,573
ENSMUSG00000081186,416
ENSMUSG00000083145,782
ENSMUSG00000086470,10200
ENSMUSG00000043385,2977
ENSMUSG00000028284,35915
ENSMUSG00000084201,429
ENSMUSG00000084440,117
ENSMUSG00000082398,1176
ENSMUSG00000083872,436
ENSMUSG00000083564,944
ENSMUSG00000040270,170896
ENSMUSG00000087049,14074
ENSMUSG00002075802,266
ENSMUSG00000086150,8857
ENSMUSG00000051056,3958
ENSMUSG00000081879,374
ENSMUSG00000028282,29030
ENSMUSG00000081592,159
ENSMUSG00000050812,44529
ENSMUSG00000058006,30929
ENSMUSG00000045854,1034
ENSMUSG00002075084,105
ENSMUSG00000038598,62605
ENSMUSG00000081279,833
ENSMUSG00000083742,916
ENSMUSG00000086660,2386
ENSMUSG00000115072,3303
ENSMUSG00000082978,888
ENSMUSG00000115466,1010
ENSMUSG00000085180,5822
ENSMUSG00000081165,884
ENSMUSG00000083632,154
ENSMUSG00000083489,1845
ENSMUSG00000028381,15011
ENSMUSG00000081711,600
ENSMUSG00000081660,19537
ENSMUSG00000094253,101
ENSMUSG00000038578,56789
ENSMUSG00000028232,11550
ENSMUSG00000083979,563
ENSMUSG00000028233,13877
ENSMUSG00000040183,90163
ENSMUSG00002076805,126
ENSMUSG00000083565,609
ENSMUSG00000094344,344
ENSMUSG00000042228,86173
ENSMUSG00000083186,599
ENSMUSG00000028278,32629
ENSMUSG00000077271,136
ENSMUSG00000055216,2116
ENSMUSG00000028234,2036
ENSMUSG00000088351,67
ENSMUSG00000081025,326
ENSMUSG00000077293,136
ENSMUSG00000085037,4181
ENSMUSG00000078365,1448
ENSMUSG00000003282,32577
ENSMUSG00000028277,16751
ENSMUSG00000082851,446
ENSMUSG00000023267,19175
ENSMUSG00000042198,4764
ENSMUSG00000028280,31067
ENSMUSG00000068240,503
ENSMUSG00000054659,11660
ENSMUSG00000082991,499
ENSMUSG00000083887,189
ENSMUSG00000028236,14003
ENSMUSG00000054679,23189
ENSMUSG00000040128,16269
ENSMUSG00000071019,21296
ENSMUSG00000086127,6568
ENSMUSG00000028382,53249
ENSMUSG00000045573,4826
ENSMUSG00000085996,50382
ENSMUSG00000085155,515
ENSMUSG00000095971,131
ENSMUSG00000066324,30871
ENSMUSG00000028274,85602
ENSMUSG00000083228,367
ENSMUSG00000087099,5985
ENSMUSG00000084237,471
ENSMUSG00000080831,267
ENSMUSG00000046145,471
ENSMUSG00000086066,9688
ENSMUSG00000098310,128
ENSMUSG00000081206,398
ENSMUSG00002075451,120
ENSMUSG00000077397,124
ENSMUSG00000049119,127692
ENSMUSG00000044288,19179
ENSMUSG00000028383,27111
ENSMUSG00002075734,86
ENSMUSG00000077392,125
ENSMUSG00000083232,971
ENSMUSG00000084360,753
ENSMUSG00000028264,21068
ENSMUSG00000045071,69805
ENSMUSG00000080961,874
ENSMUSG00000028240,6423
ENSMUSG00000085295,4670
ENSMUSG00000038544,13709
ENSMUSG00000028385,38184
ENSMUSG00000080772,542
ENSMUSG00000073843,4938
ENSMUSG00000087841,107
ENSMUSG00000087602,3946
ENSMUSG00000062554,380
ENSMUSG00000028386,9930
ENSMUSG00000081384,810
ENSMUSG00000082649,453
ENSMUSG00002076201,105
ENSMUSG00000041333,3906
ENSMUSG00000084119,291
ENSMUSG00000095588,461
ENSMUSG00000078689,16442
ENSMUSG00000028291,13894
ENSMUSG00000073842,3545
ENSMUSG00000083239,2737
ENSMUSG00000028249,24144
ENSMUSG00000078688,8382
ENSMUSG00000073840,2692
ENSMUSG00000104347,274
ENSMUSG00000078687,3968
ENSMUSG00000095455,6682
ENSMUSG00000040044,21463
ENSMUSG00000028245,28730
ENSMUSG00000081913,443
ENSMUSG00000081388,745
ENSMUSG00000077302,131
ENSMUSG00000086052,15991
ENSMUSG00000083023,467
ENSMUSG00000086070,13113
ENSMUSG00000085630,4260
ENSMUSG00000082024,236
ENSMUSG00000094771,131
ENSMUSG00000083068,1116
ENSMUSG00000028292,19621
ENSMUSG00000041261,95679
ENSMUSG00000079993,459
ENSMUSG00002076441,100
ENSMUSG00000103127,15725
ENSMUSG00000082151,332
ENSMUSG00000047187,72134
ENSMUSG00000082122,949
ENSMUSG00000028293,14790
ENSMUSG00002076527,306
ENSMUSG00000041235,84699
ENSMUSG00000028294,19227
ENSMUSG00000083786,397
ENSMUSG00000075958,105
ENSMUSG00000071015,12479
ENSMUSG00000041216,87144
ENSMUSG00000087564,15238
ENSMUSG00000028295,9064
ENSMUSG00000039967,79832
ENSMUSG00000082367,667
ENSMUSG00000028298,13441
ENSMUSG00000085824,3524
ENSMUSG00000083956,1391
ENSMUSG00000082709,341
ENSMUSG00000073910,141147
ENSMUSG00000086792,4745
ENSMUSG00000042993,1949
ENSMUSG00000028300,20294
ENSMUSG00000082762,872
ENSMUSG00000084828,18726
ENSMUSG00000083934,433
ENSMUSG00000083851,567
ENSMUSG00000045083,389204
ENSMUSG00000082169,941
ENSMUSG00000084352,805
ENSMUSG00000077851,80
ENSMUSG00000078057,76
ENSMUSG00000106425,76
ENSMUSG00002075100,106
ENSMUSG00000080969,767
ENSMUSG00000082732,467
ENSMUSG00000086026,83112
ENSMUSG00000088718,120
ENSMUSG00000083983,9837
ENSMUSG00000080057,1460
ENSMUSG00000082899,428
ENSMUSG00000084148,543
ENSMUSG00000081427,921
ENSMUSG00000065344,163
ENSMUSG00000082238,759
ENSMUSG00000077738,125
ENSMUSG00000090839,52204
ENSMUSG00000028287,1481
ENSMUSG00000082302,794
ENSMUSG00000083271,918
ENSMUSG00000082022,687
ENSMUSG00000088339,81
ENSMUSG00000084220,954
ENSMUSG00000088526,61
ENSMUSG00000083202,1886
ENSMUSG00000081352,417
ENSMUSG00000028405,18940
ENSMUSG00000040296,14005
ENSMUSG00000036822,10249
ENSMUSG00000028407,901
ENSMUSG00000071014,8787
ENSMUSG00000087137,4487
ENSMUSG00000089585,94
ENSMUSG00000028207,71477
ENSMUSG00000046593,3755
ENSMUSG00000086355,42708
ENSMUSG00000081720,446
ENSMUSG00002074917,71
ENSMUSG00000064698,162
ENSMUSG00000028411,14621
ENSMUSG00000051279,17973
ENSMUSG00000082843,1214
ENSMUSG00000084095,922
ENSMUSG00000082501,662
ENSMUSG00000082008,396
ENSMUSG00000084215,928
ENSMUSG00000086080,164152
ENSMUSG00000086455,1406
ENSMUSG00000081361,290
ENSMUSG00000083997,1185
ENSMUSG00000092880,130
ENSMUSG00000066315,635
ENSMUSG00000083220,1593
ENSMUSG00002075454,106
ENSMUSG00000059482,20894
ENSMUSG00000028410,7304
ENSMUSG00000081715,485
ENSMUSG00000065452,78
ENSMUSG00000049969,18096
ENSMUSG00000050323,14068
ENSMUSG00000028409,10208
ENSMUSG00000056412,305
ENSMUSG00000083025,281
ENSMUSG00000105333,85
ENSMUSG00000081490,560
ENSMUSG00000028211,12349
ENSMUSG00000028413,47127
ENSMUSG00000096377,82
ENSMUSG00002075456,82
ENSMUSG00002075913,82
ENSMUSG00000081309,614
ENSMUSG00000028415,8166
ENSMUSG00000028212,7046
ENSMUSG00000028416,11873
ENSMUSG00000028419,16896
ENSMUSG00000040738,27377
ENSMUSG00000028423,23953
ENSMUSG00000092862,63
ENSMUSG00000028427,8672
ENSMUSG00000088154,106
ENSMUSG00000028435,3063
ENSMUSG00000045205,35643
ENSMUSG00002074995,154
ENSMUSG00000028430,3714
ENSMUSG00000081437,333
ENSMUSG00000036241,22562
ENSMUSG00000082186,958
ENSMUSG00002076291,102
ENSMUSG00000040728,40668
ENSMUSG00000081884,978
ENSMUSG00000082255,414
ENSMUSG00000028433,31828
ENSMUSG00000089265,76
ENSMUSG00000089308,80
ENSMUSG00000040720,57010
ENSMUSG00000093562,77
ENSMUSG00000081866,227
ENSMUSG00000028436,23589
ENSMUSG00000086625,1383
ENSMUSG00002076082,114
ENSMUSG00000087938,107
ENSMUSG00000088528,103
ENSMUSG00000078773,24168
ENSMUSG00000094595,7926
ENSMUSG00000084046,852
ENSMUSG00000028437,25934
ENSMUSG00000028214,9620
ENSMUSG00000028217,56520
ENSMUSG00002076819,315
ENSMUSG00002075619,63
ENSMUSG00000049225,6634
ENSMUSG00000028438,34879
ENSMUSG00000085027,9569
ENSMUSG00000085467,13389
ENSMUSG00000028443,15775
ENSMUSG00000046312,5323
ENSMUSG00000028441,6248
ENSMUSG00000049488,34052
ENSMUSG00000036162,1492
ENSMUSG00000052137,6642
ENSMUSG00000083246,1952
ENSMUSG00000081593,1962
ENSMUSG00000082676,424
ENSMUSG00000046667,5503
ENSMUSG00000028439,41076
ENSMUSG00000060989,1118
ENSMUSG00000085909,43184
ENSMUSG00000087623,5129
ENSMUSG00000104211,74455
ENSMUSG00002076080,106
ENSMUSG00000055963,71277
ENSMUSG00000086227,20666
ENSMUSG00002075692,65
ENSMUSG00000061322,26569
ENSMUSG00000081327,371
ENSMUSG00000083328,437
ENSMUSG00000081063,735
ENSMUSG00002075365,120
ENSMUSG00000028445,2180
ENSMUSG00000084761,2038
ENSMUSG00000087054,892
ENSMUSG00000006586,101716
ENSMUSG00000086927,75239
ENSMUSG00000077701,131
ENSMUSG00000082128,845
ENSMUSG00000086068,17954
ENSMUSG00000087919,126
ENSMUSG00000081239,440
ENSMUSG00000028444,26065
ENSMUSG00000040569,53581
ENSMUSG00000023151,131276
ENSMUSG00000083280,230
ENSMUSG00000040536,143250
ENSMUSG00000083073,326
ENSMUSG00000043252,20922
ENSMUSG00000096738,106
ENSMUSG00000080869,424
ENSMUSG00000083330,454
ENSMUSG00000082673,323
ENSMUSG00000084181,837
ENSMUSG00000081026,2296
ENSMUSG00000073889,11297
ENSMUSG00002076485,120
ENSMUSG00000028222,17309
ENSMUSG00000088055,67
ENSMUSG00000028223,13787
ENSMUSG00000098929,91
ENSMUSG00000028224,29125
ENSMUSG00000084190,356
ENSMUSG00000041153,9256
ENSMUSG00000084408,1321
ENSMUSG00000081679,129
ENSMUSG00000041135,40908
ENSMUSG00002075553,109
ENSMUSG00000083725,3245
ENSMUSG00000103595,605
ENSMUSG00000080065,1219
ENSMUSG00000086072,44447
ENSMUSG00000096423,106
ENSMUSG00000083229,658
ENSMUSG00000064619,105
ENSMUSG00000082994,972
ENSMUSG00000082552,478
ENSMUSG00000083572,260
ENSMUSG00002075852,102
ENSMUSG00000085478,1288
ENSMUSG00000028226,165701
ENSMUSG00000041052,23493
ENSMUSG00000028238,35936
ENSMUSG00000086332,47499
ENSMUSG00000073988,20155
ENSMUSG00000073987,24698
ENSMUSG00000090338,2348
ENSMUSG00000118458,2283
ENSMUSG00000118425,1845
ENSMUSG00000055761,597358
ENSMUSG00000095675,1132
ENSMUSG00000086017,4112
ENSMUSG00000118433,1612
ENSMUSG00000081964,1303
ENSMUSG00000096327,405
ENSMUSG00000083315,1060
ENSMUSG00000094695,763
ENSMUSG00000083654,798
ENSMUSG00000082672,268
ENSMUSG00000093996,5796
ENSMUSG00000095234,794
ENSMUSG00000040478,6825
ENSMUSG00000093909,4902
ENSMUSG00000095779,1896
ENSMUSG00000094066,5595
ENSMUSG00000118603,2310
ENSMUSG00000096596,1132
ENSMUSG00000091938,1610
ENSMUSG00000028252,19334
ENSMUSG00000028456,101155
ENSMUSG00000077552,129
ENSMUSG00000089028,64
ENSMUSG00000028457,81560
ENSMUSG00000035969,21022
ENSMUSG00000042788,1733
ENSMUSG00000028458,2714
ENSMUSG00000028459,4642
ENSMUSG00000028460,1344
ENSMUSG00000115420,280
ENSMUSG00000088088,270
ENSMUSG00000028461,1955
ENSMUSG00000051517,2120
ENSMUSG00000028463,3590
ENSMUSG00000028464,7187
ENSMUSG00000028465,6664
ENSMUSG00000028466,2858
ENSMUSG00000028467,8385
ENSMUSG00000078719,1278
ENSMUSG00000085351,20683
ENSMUSG00002075231,132
ENSMUSG00000086043,9994
ENSMUSG00000028469,7463
ENSMUSG00000066196,1653
ENSMUSG00000028470,1598
ENSMUSG00000043633,7784
ENSMUSG00000043770,296
ENSMUSG00000078716,16677
ENSMUSG00002074925,131
ENSMUSG00000050215,6023
ENSMUSG00000046450,4100
ENSMUSG00000071001,1451
ENSMUSG00000028475,15851
ENSMUSG00000028476,46825
ENSMUSG00000028480,21571
ENSMUSG00000070999,1940
ENSMUSG00000028478,21550
ENSMUSG00000028479,22362
ENSMUSG00002076893,111
ENSMUSG00000087326,16679
ENSMUSG00000084274,1267
ENSMUSG00000035696,30489
ENSMUSG00000092677,72
ENSMUSG00000035683,30506
ENSMUSG00000081127,631
ENSMUSG00000083803,415
ENSMUSG00000077587,126
ENSMUSG00000014030,134146
ENSMUSG00000092761,77
ENSMUSG00000086211,20932
ENSMUSG00000102880,1567
ENSMUSG00000103995,2310
ENSMUSG00000080916,848
ENSMUSG00000035649,76126
ENSMUSG00002076239,124
ENSMUSG00000086205,7743
ENSMUSG00000035637,6004
ENSMUSG00000049657,19770
ENSMUSG00000070997,2644
ENSMUSG00000028318,10157
ENSMUSG00000048232,30147
ENSMUSG00000078713,2835
ENSMUSG00000082628,358
ENSMUSG00000035615,86688
ENSMUSG00000086284,9267
ENSMUSG00000035601,9837
ENSMUSG00000028322,9112
ENSMUSG00000083541,289
ENSMUSG00000035572,26028
ENSMUSG00000045973,8516
ENSMUSG00002074999,124
ENSMUSG00000044813,60403
ENSMUSG00002076578,67
ENSMUSG00000065322,106
ENSMUSG00000081559,482
ENSMUSG00000073860,24549
ENSMUSG00000085305,1252
ENSMUSG00000085876,1846
ENSMUSG00000083685,327
ENSMUSG00000035561,4659
ENSMUSG00000035551,10405
ENSMUSG00000028327,27604
ENSMUSG00000035539,36804
